"Selected Nomen","Native Nomen","Reporter","Reporter Name","Product","Product Name","Partner","Partner Name","Tariff Year","Trade Year","Trade Source","DutyType","Simple Average","Weighted Average","Standard Deviation","Minimum Rate","Maximum Rate","Nbr of Total Lines","Nbr of DomesticPeaks","Nbr of InternationalPeaks","Imports Value in 1000 USD","Binding Coverage"
"HS","H3","840","United States","390422","390422 --  -- Plasticised","410","Korea, Rep.",2011,2011,"CMT","AHS",6.5,6.5,0,6.5,6.5,1,0,0,45.633,
"HS","H3","840","United States","390490","390490 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3.25,3.25,3.25,0,6.5,2,0,0,0.787,
"HS","H3","840","United States","390530","390530 -- (1996-) - Poly(vinyl alcohol), whether o","410","Korea, Rep.",2010,2010,"CMT","AHS",3.2,3.2,0,3.2,3.2,1,0,0,77.056,
"HS","H3","840","United States","390690","390690 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.5,3.5,2.62,0,6.3,3,0,0,18411.15,
"HS","H3","840","United States","390740","390740 --  - Polycarbonates","410","Korea, Rep.",2011,2011,"CMT","AHS",5.8,5.8,0,5.8,5.8,1,0,0,10729.566,
"HS","H3","840","United States","390799","390799 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",6.5,6.5,0,6.5,6.5,1,0,0,6485.481,
"HS","H3","840","United States","390930","390930 -- (-2016) - Other amino-resins","410","Korea, Rep.",2011,2011,"CMT","AHS",6.5,6.5,0,6.5,6.5,1,0,0,800.38,
"HS","H3","840","United States","391110","391110 --  - Petroleum resins, coumarone, indene o","410","Korea, Rep.",2011,2011,"CMT","AHS",6.1,6.1,0,6.1,6.1,1,0,0,23421.582,
"HS","H3","840","United States","391239","391239 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,12437.877,
"HS","H3","840","United States","391510","391510 --  - Of polymers of ethylene","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,2.271,
"HS","H3","840","United States","391620","391620 --  - Of polymers of vinyl chloride","410","Korea, Rep.",2011,2011,"CMT","AHS",5.8,5.8,0,5.8,5.8,1,0,0,393.584,
"HS","H3","840","United States","391723","391723 --  -- Of polymers of vinyl chloride","410","Korea, Rep.",2010,2010,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,2029.653,
"HS","H3","840","United States","391733","391733 --  -- Other, not reinforced or otherwise c","410","Korea, Rep.",2010,2010,"CMT","AHS",3.1,3.1,0,3.1,3.1,1,0,0,48.077,
"HS","H3","840","United States","391890","391890 --  - Of other plastics","410","Korea, Rep.",2010,2010,"CMT","AHS",5.32,5.32,0.81,4.2,6.5,4,0,0,276.321,
"HS","H3","840","United States","392020","392020 --  - Of polymers of propylene","410","Korea, Rep.",2010,2010,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,15667.244,
"HS","H3","840","United States","392051","392051 --  -- Of poly(methyl methacrylate)","410","Korea, Rep.",2010,2010,"CMT","AHS",6.25,6.25,0.25,6,6.5,2,0,0,71988.578,
"HS","H3","840","United States","392063","392063 --  -- Of unsaturated polyesters","410","Korea, Rep.",2010,2010,"CMT","AHS",5,5,0.8,4.2,5.8,2,0,0,236.491,
"HS","H3","840","United States","392079","392079 --  -- Of other cellulose derivatives","410","Korea, Rep.",2010,2010,"CMT","AHS",4.33,4.33,1.34,3.1,6.2,3,0,0,25.741,
"HS","H3","840","United States","392094","392094 --  -- Of phenolic resins","410","Korea, Rep.",2011,2011,"CMT","AHS",5.8,5.8,0,5.8,5.8,1,0,0,54.71,
"HS","H3","840","United States","392113","392113 --  -- Of polyurethanes","410","Korea, Rep.",2011,2011,"CMT","AHS",5.05,5.05,0.95,4.2,6.5,4,0,0,3769.057,
"HS","H3","840","United States","392220","392220 --  - Lavatory seats and covers","410","Korea, Rep.",2010,2010,"CMT","AHS",6.3,6.3,0,6.3,6.3,1,0,0,860.412,
"HS","H3","840","United States","392329","392329 --  -- Of other plastics","410","Korea, Rep.",2010,2010,"CMT","AHS",3,3,0,3,3,1,0,0,25990.184,
"HS","H3","840","United States","392390","392390 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",3,3,0,3,3,1,0,0,17196.362,
"HS","H3","840","United States","392520","392520 --  - Doors, windows and their frames and t","410","Korea, Rep.",2011,2011,"CMT","AHS",5.3,5.3,0,5.3,5.3,1,0,0,6.996,
"HS","H3","840","United States","392620","392620 --  - Articles of apparel and clothing acce","410","Korea, Rep.",2011,2011,"CMT","AHS",2.42,2.42,2.62,0,6.5,6,0,0,8550.536,
"HS","H3","840","United States","400129","400129 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,2.625,
"HS","H3","840","United States","400220","400220 --  - Butadiene rubber (BR)","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,96482.099,
"HS","H3","840","United States","400270","400270 --  - Ethylene-propylene-non-conjugated die","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,10000.375,
"HS","H3","840","United States","400300","400300 --  Reclaimed rubber in primary forms or in","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,187.785,
"HS","H3","840","United States","400610","400610 --  - ‘Camel-back’ strips for retreading ru","410","Korea, Rep.",2010,2010,"CMT","AHS",2.9,2.9,0,2.9,2.9,1,0,0,47.119,
"HS","H3","840","United States","400819","400819 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",1.65,1.65,1.65,0,3.3,4,0,0,610.306,
"HS","H3","840","United States","400912","400912 -- (2002-) -- With fittings","410","Korea, Rep.",2011,2011,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,1753.55,
"HS","H3","840","United States","400932","400932 -- (2002-) -- With fittings","410","Korea, Rep.",2011,2011,"CMT","AHS",2.5,2.5,0,2.5,2.5,1,0,0,9865.96,
"HS","H3","840","United States","401012","401012 -- (1996-) -- Reinforced only with textile ","410","Korea, Rep.",2011,2011,"CMT","AHS",5.1,5.1,2.31,1.9,8,4,0,0,605.246,
"HS","H3","840","United States","401033","401033 -- (2002-) -- Endless transmission belts of","410","Korea, Rep.",2011,2011,"CMT","AHS",3.1,3.1,0.3,2.8,3.4,2,0,0,153.992,
"HS","H3","840","United States","401039","401039 -- (2002-) -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",4.27,4.27,2,1.9,8,7,0,0,5894.073,
"HS","H3","840","United States","401140","401140 --  - Of a kind used on motorcycles","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,10410.636,
"HS","H3","840","United States","401192","401192 -- (2002-2016) -- Of a kind used on agricul","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,47.669,
"HS","H3","840","United States","401211","401211 -- (2002-) -- Of a kind used on motor cars ","410","Korea, Rep.",2010,2010,"CMT","AHS",3.7,3.7,0.3,3.4,4,2,0,0,46.832,
"HS","H3","840","United States","401290","401290 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.38,1.38,1.76,0,4.2,5,0,0,5418.277,
"HS","H3","840","United States","401490","401490 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.1,2.1,2.1,0,4.2,2,0,0,40.769,
"HS","H3","840","United States","401691","401691 --  -- Floor coverings and mats","410","Korea, Rep.",2010,2010,"CMT","AHS",2.7,2.7,0,2.7,2.7,1,0,0,3303.727,
"HS","H3","840","United States","401695","401695 --  -- Other inflatable articles","410","Korea, Rep.",2010,2010,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,46.96,
"HS","H3","840","United States","410150","410150 -- (2002-) - Whole hides and skins, of a we","410","Korea, Rep.",2010,2010,"CMT","AHS",2.34,2.34,1.69,0,5,7,0,0,13.66,
"HS","H3","840","United States","410419","410419 -- (2002-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.62,2.62,1.62,0,5,5,0,0,2.717,
"HS","H3","840","United States","410632","410632 -- (2002-) -- In the dry state (crust)","410","Korea, Rep.",2011,2011,"CMT","AHS",4.2,4.2,0,4.2,4.2,1,0,0,157.071,
"HS","H3","840","United States","410791","410791 -- (2002-) -- Full grains, unsplit","410","Korea, Rep.",2010,2010,"CMT","AHS",3.2,3.2,0.95,2.4,5,5,0,0,1623.429,
"HS","H3","840","United States","411310","411310 -- (2002-) - Of goats or kids","410","Korea, Rep.",2010,2010,"CMT","AHS",2.6,2.6,0.2,2.4,2.8,2,0,0,0.443,
"HS","H3","840","United States","411420","411420 -- (2002-) - Patent leather and patent lami","410","Korea, Rep.",2011,2011,"CMT","AHS",2.5,2.5,0.83,1.6,3.6,3,0,0,23.529,
"HS","H3","840","United States","420212","420212 --  -- With outer surface of plastics or of","410","Korea, Rep.",2011,2011,"CMT","AHS",12.4,12.4,6.46,5.7,20,4,2,2,198.885,
"HS","H3","840","United States","420229","420229 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",9.1,9.1,6.49,3.3,20,4,1,1,21.744,
"HS","H3","840","United States","420291","420291 --  -- With outer surface of leather or of ","410","Korea, Rep.",2011,2011,"CMT","AHS",4.5,4.5,0,4.5,4.5,1,0,0,1728.455,
"HS","H3","840","United States","420321","420321 --  -- Specially designed for use in sports","410","Korea, Rep.",2011,2011,"CMT","AHS",2.82,2.82,2.16,0,5.5,6,0,0,736.084,
"HS","H3","840","United States","420500","420500 --  Other articles of leather or of composi","410","Korea, Rep.",2011,2011,"CMT","AHS",1.6,1.6,1.84,0,4.9,6,0,0,191.43,
"HS","H3","840","United States","440210","440210 -- (2007-) - Of bamboo","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,5.7,
"HS","H3","840","United States","440929","440929 -- (2007-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",1.01,1.01,1.8,0,4.9,8,0,0,6.942,
"HS","H3","840","United States","441114","441114 -- (2007-) -- Of a thickness exceeding 9 mm","410","Korea, Rep.",2010,2010,"CMT","AHS",1.67,1.67,2.05,0,4.45,5,0,0,52.163,
"HS","H3","840","United States","441299","441299 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.95,2.95,3.48,0,8,11,0,0,59.917,
"HS","H3","840","United States","441520","441520 --  - Pallets, box pallets and other load b","410","Korea, Rep.",2011,2011,"CMT","AHS",5.35,5.35,5.35,0,10.7,2,0,0,834.293,
"HS","H3","840","United States","441900","441900 -- (-2016) Tableware and kitchenware, of wo","410","Korea, Rep.",2010,2010,"CMT","AHS",4.25,4.25,1.05,3.2,5.3,2,0,0,197.688,
"HS","H3","840","United States","442190","442190 -- (-2016) - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",2.66,2.66,3.12,0,10.7,14,0,0,63.942,
"HS","H3","840","United States","460121","460121 -- (2007-) -- Of bamboo","410","Korea, Rep.",2010,2010,"CMT","AHS",3.77,3.77,3.28,0,8,3,0,0,27.195,
"HS","H3","840","United States","460290","460290 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",3.5,3.5,0,3.5,3.5,1,0,0,198.073,
"HS","H3","840","United States","480220","480220 --  - Paper and paperboard of a kind used a","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,3,0,0,15.255,
"HS","H3","840","United States","480257","480257 -- (2002-) -- Other, weighing 40 g/m² or mo","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,4,0,0,1148.308,
"HS","H3","840","United States","480439","480439 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,3,0,0,569.895,
"HS","H3","840","United States","480519","480519 -- (2002-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,2,0,0,54.167,
"HS","H3","840","United States","480700","480700 -- (2002-) Composite paper and paperboard (","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,4,0,0,33.698,
"HS","H3","840","United States","480990","480990 --  - Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,5,0,0,3889.62,
"HS","H3","840","United States","481029","481029 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,4,0,0,4795.397,
"HS","H3","840","United States","481099","481099 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,3,0,0,12177.104,
"HS","H3","840","United States","481159","481159 -- (2002-) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,3,0,0,794.238,
"HS","H3","840","United States","481420","481420 --  - Wallpaper and similar wallcoverings, ","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,969.203,
"HS","H3","840","United States","481720","481720 --  - Letter cards, plain postcards and cor","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,2,0,0,6.925,
"HS","H3","840","United States","481830","481830 --  - Tablecloths and serviettes","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,28.634,
"HS","H3","840","United States","481920","481920 --  - Folding cartons, boxes and cases, of ","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,3126.704,
"HS","H3","840","United States","481960","481960 --  - Box files, letter trays, storage boxe","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,241.805,
"HS","H3","840","United States","482090","482090 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,48.572,
"HS","H3","840","United States","482290","482290 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,104.392,
"HS","H3","840","United States","482369","482369 -- (2007-) -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,4445.004,
"HS","H3","840","United States","490191","490191 --  -- Dictionaries and encyclopaedias, and","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,24.674,
"HS","H3","840","United States","490591","490591 --  -- In book form","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,53.764,
"HS","H3","840","United States","490810","490810 --  - Transfers (decalcomanias), vitrifiabl","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,663.869,
"HS","H3","840","United States","491110","491110 --  - Trade advertising material, commercia","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,3108.651,
"HS","H3","840","United States","500500","500500 --  Yarn spun from silk waste, not put up f","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,1.019,
"HS","H3","840","United States","500790","500790 --  - Other fabrics","410","Korea, Rep.",2011,2011,"CMT","AHS",2.35,2.35,1.55,0.8,3.9,2,0,0,1221.488,
"HS","H3","840","United States","511119","511119 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",14,14,7.87,7,25,3,1,1,65.329,
"HS","H3","840","United States","511219","511219 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",19,19,8.49,7,25,3,2,2,69.034,
"HS","H3","840","United States","511300","511300 --  Woven fabrics of coarse animal hair or ","410","Korea, Rep.",2010,2010,"CMT","AHS",2.7,2.7,0,2.7,2.7,1,0,0,1.87,
"HS","H3","840","United States","520512","520512 --  -- Measuring less than 714,29 decitex b","410","Korea, Rep.",2010,2010,"CMT","AHS",5.85,5.85,0.65,5.2,6.5,2,0,0,2375.738,
"HS","H3","840","United States","520523","520523 --  -- Measuring less than 232,56 decitex b","410","Korea, Rep.",2010,2010,"CMT","AHS",8.6,8.6,0,8.6,8.6,1,0,0,22078.221,
"HS","H3","840","United States","520532","520532 --  -- Measuring per single yarn less than ","410","Korea, Rep.",2011,2011,"CMT","AHS",7.3,7.3,0,7.3,7.3,1,0,0,0.331,
"HS","H3","840","United States","520710","520710 --  - Containing 85 % or more by weight of ","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,1.138,
"HS","H3","840","United States","520819","520819 --  -- Other fabrics","410","Korea, Rep.",2011,2011,"CMT","AHS",8.6,8.6,1.31,7,10.5,4,0,0,13.905,
"HS","H3","840","United States","520831","520831 --  -- Plain weave, weighing not more than ","410","Korea, Rep.",2010,2010,"CMT","AHS",8.32,8.32,3.45,3,12.5,4,0,0,11.428,
"HS","H3","840","United States","520842","520842 --  -- Plain weave, weighing more than 100 ","410","Korea, Rep.",2010,2010,"CMT","AHS",9.3,9.3,4.32,3,14.7,4,0,0,0.847,
"HS","H3","840","United States","520852","520852 --  -- Plain weave, weighing more than 100 ","410","Korea, Rep.",2010,2010,"CMT","AHS",8.23,8.23,3.89,3,12.5,4,0,0,106740.724,
"HS","H3","840","United States","520919","520919 --  -- Other fabrics","410","Korea, Rep.",2011,2011,"CMT","AHS",6.5,6.5,0,6.5,6.5,1,0,0,8.803,
"HS","H3","840","United States","520932","520932 --  -- 3-thread or 4-thread twill, includin","410","Korea, Rep.",2011,2011,"CMT","AHS",8.4,8.4,0,8.4,8.4,1,0,0,56.952,
"HS","H3","840","United States","520949","520949 --  -- Other fabrics","410","Korea, Rep.",2011,2011,"CMT","AHS",8.4,8.4,0,8.4,8.4,1,0,0,3.1,
"HS","H3","840","United States","521011","521011 --  -- Plain weave","410","Korea, Rep.",2011,2011,"CMT","AHS",10.7,10.7,2.11,8.4,13.5,3,0,0,31.834,
"HS","H3","840","United States","521039","521039 --  -- Other fabrics","410","Korea, Rep.",2010,2010,"CMT","AHS",10.85,10.85,1.51,8.8,12.4,4,0,0,129.054,
"HS","H3","840","United States","521059","521059 --  -- Other fabrics","410","Korea, Rep.",2010,2010,"CMT","AHS",9.4,9.4,0.96,7.8,10.4,5,0,0,173.98,
"HS","H3","840","United States","521131","521131 --  -- Plain weave","410","Korea, Rep.",2011,2011,"CMT","AHS",8.1,8.1,0,8.1,8.1,1,0,0,8.554,
"HS","H3","840","United States","521159","521159 --  -- Other fabrics","410","Korea, Rep.",2011,2011,"CMT","AHS",8.1,8.1,0,8.1,8.1,1,0,0,6.255,
"HS","H3","840","United States","521214","521214 --  -- Of yarns of different colours","410","Korea, Rep.",2011,2011,"CMT","AHS",12.15,12.15,4.35,7.8,16.5,2,1,1,3.429,
"HS","H3","840","United States","530710","530710 --  - Single","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,0.736,
"HS","H3","840","United States","530921","530921 --  -- Unbleached or bleached","410","Korea, Rep.",2011,2011,"CMT","AHS",7.13,7.13,5.92,0,14.5,3,0,0,31.97,
"HS","H3","840","United States","540120","540120 --  - Of artificial filaments","410","Korea, Rep.",2010,2010,"CMT","AHS",11.4,11.4,0,11.4,11.4,1,0,0,41.444,
"HS","H3","840","United States","540231","540231 --  -- Of nylon or other polyamides, measur","410","Korea, Rep.",2010,2010,"CMT","AHS",8.4,8.4,0.4,8,8.8,2,0,0,150.878,
"HS","H3","840","United States","540244","540244 -- (2007-) -- Elastomeric","410","Korea, Rep.",2010,2010,"CMT","AHS",8,8,0,8,8,1,0,0,3824.719,
"HS","H3","840","United States","540248","540248 -- (2007-) -- Other, of polypropylene","410","Korea, Rep.",2011,2011,"CMT","AHS",8,8,0,8,8,1,0,0,3893.746,
"HS","H3","840","United States","540262","540262 --  -- Of polyesters","410","Korea, Rep.",2010,2010,"CMT","AHS",7.5,7.5,0,7.5,7.5,1,0,0,2472.219,
"HS","H3","840","United States","540349","540349 --  -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",8.3,8.3,0.8,7.5,9.1,2,0,0,4.55,
"HS","H3","840","United States","540490","540490 --  - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,72.947,
"HS","H3","840","United States","540720","540720 --  - Woven fabrics obtained from strip or ","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,7430.276,
"HS","H3","840","United States","540751","540751 --  -- Unbleached or bleached","410","Korea, Rep.",2010,2010,"CMT","AHS",14.9,14.9,0,14.9,14.9,1,0,0,702.405,
"HS","H3","840","United States","540761","540761 -- (1996-) -- Containing 85 % or more by we","410","Korea, Rep.",2010,2010,"CMT","AHS",16.13,16.13,3.25,12.92,20.58,6,2,2,25709.469,
"HS","H3","840","United States","540773","540773 --  -- Of yarns of different colours","410","Korea, Rep.",2010,2010,"CMT","AHS",4.25,4.25,4.25,0,8.5,2,0,0,2023.64,
"HS","H3","840","United States","540783","540783 --  -- Of yarns of different colours","410","Korea, Rep.",2010,2010,"CMT","AHS",8.5,8.5,0,8.5,8.5,1,0,0,81.553,
"HS","H3","840","United States","540793","540793 --  -- Of yarns of different colours","410","Korea, Rep.",2010,2010,"CMT","AHS",12.25,12.25,8.84,0,25,4,1,1,795.177,
"HS","H3","840","United States","540822","540822 --  -- Dyed","410","Korea, Rep.",2010,2010,"CMT","AHS",14.9,14.9,0,14.9,14.9,2,0,0,4254.057,
"HS","H3","840","United States","540832","540832 --  -- Dyed","410","Korea, Rep.",2010,2010,"CMT","AHS",13.4,13.4,4.65,6.9,19.7,4,1,1,1106.594,
"HS","H3","840","United States","010690","010690 -- (2002-) - Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,2.989,
"HS","H3","840","United States","030229","030229 --  -- Other","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,756.918,
"HS","H3","840","United States","030333","030333 --  -- Sole (Solea spp.)","410","Korea, Rep.",2010,2010,"CMT","AHS",0.24,0.24,0,0.24,0.24,1,0,0,18.88,
"HS","H3","840","United States","030344","030344 -- (2002-) -- Bigeye tuna (Thunnus obesus)","410","Korea, Rep.",2011,2011,"CMT","AHS",0,0,0,0,0,1,0,0,753.917,
"HS","H3","840","United States","030374","030374 -- (-2011) -- Mackerel (Scomber scombrus, S","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,4415.633,
"HS","H3","840","United States","030419","030419 -- (2007-2011) -- Other","410","Korea, Rep.",2010,2010,"CMT","AHS",0,0,0,0,0,1,0,0,35.705,
"HS","H3","840","United States","030492","030492 -- (2007-) -- Toothfish (Dissostichus spp.)","410","Korea, Rep.",2011,2011,"CMT","AHS",3,3,3,0,6,2,0,0,1733.504,
